Session_ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
104086,0,0.0,0,0.0,8,140.5,0.025,0.05,0.0,0.0,May,2,4,1.0,3.0,Returning_Visitor,False,False
105778,2,154.6,2,69.6,20,479.1,0.0,0.009375,0.0,0.0,Sep,3,2,2.0,1.0,New_Visitor,False,False
104684,3,152.0,0,0.0,9,117.0,0.0,0.016666667,0.0,0.0,May,2,2,1.0,5.0,New_Visitor,True,False
108420,0,0.0,0,0.0,32,1658.125,0.0,0.014791667,19.6055151,0.0,Nov,2,2,1.0,10.0,Returning_Visitor,False,False
102865,0,0.0,0,0.0,12,136.5,0.016666667,0.033333333,0.0,0.0,May,2,2,3.0,3.0,Returning_Visitor,False,False
104100,1,6.0,0,0.0,29,354.8333333,0.0,0.010344828,0.0,0.0,May,1,1,1.0,1.0,Returning_Visitor,True,False
100186,0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,Mar,1,1,3.0,1.0,Returning_Visitor,False,False
100082,0,0.0,0,0.0,4,270.0,0.0,0.016666667,0.0,0.8,Feb,1,1,1.0,3.0,Returning_Visitor,False,False
102056,0,0.0,0,0.0,8,136.75,0.005,0.105,0.0,0.0,Mar,2,2,2.0,10.0,Returning_Visitor,False,False
110574,0,0.0,0,0.0,7,242.75,0.014285714,0.047619048,0.0,0.0,Nov,3,2,3.0,11.0,Returning_Visitor,True,False
105685,6,661.7666667,6,204.0,8,254.25,0.025,0.042222222,0.0,0.0,Aug,3,2,4.0,2.0,Returning_Visitor,True,False
104423,0,0.0,0,0.0,27,1739.25,0.022222222,,0.0,0.6,May,2,2,7.0,11.0,Returning_Visitor,False,False
100403,5,197.0,4,246.0,17,427.0833333,0.0,0.008695652,0.0,0.0,Mar,1,1,3.0,2.0,New_Visitor,False,False
110183,0,0.0,2,1368.0,26,650.8083333,0.0,0.014285714,0.0,0.0,Nov,1,1,1.0,2.0,Returning_Visitor,True,True
107620,3,44.3,0,0.0,17,468.85,0.01,0.006666667,64.2879309,0.0,Aug,1,2,1.0,2.0,Returning_Visitor,False,True
104142,0,0.0,0,0.0,15,259.6666667,0.0,0.026666667,0.0,0.0,May,1,1,2.0,,Returning_Visitor,True,False
101978,0,0.0,1,0.0,16,485.6666667,0.0,0.0375,0.0,0.0,Mar,2,2,6.0,3.0,Returning_Visitor,True,False
110780,1,27.33333333,1,0.0,4,78.83333333,0.0,0.044444444,0.0,0.0,Nov,1,2,8.0,,Returning_Visitor,False,False
110405,3,54.5,2,7.0,3,23.0,0.066666667,0.066666667,0.0,0.0,Dec,1,1,1.0,8.0,Returning_Visitor,False,False
104531,4,84.0,3,102.0,32,478.5,0.070588235,0.077843137,0.0,0.0,May,3,2,6.0,6.0,Returning_Visitor,False,False
111171,0,0.0,0,0.0,30,953.6666667,0.026666667,0.071111111,0.0,0.0,Dec,2,2,2.0,1.0,Returning_Visitor,False,False
100398,1,13.5,1,28.0,88,1759.275703,0.004545455,0.020644542,0.0,0.0,Mar,2,2,1.0,2.0,Returning_Visitor,False,False
103367,0,0.0,0,0.0,12,272.6666667,0.0,0.009090909,0.0,0.0,May,3,2,1.0,4.0,New_Visitor,False,False
101595,0,0.0,0,0.0,19,422.8333333,0.010526316,0.045614035,0.0,0.0,Mar,2,2,1.0,3.0,Returning_Visitor,False,False
103217,2,36.4,0,0.0,75,1959.304762,0.005479452,,0.0,0.0,May,2,2,2.0,4.0,Returning_Visitor,False,False
108708,3,1715.0,0,0.0,20,536.6166667,0.0,0.002898551,0.0,0.0,Nov,1,1,1.0,8.0,New_Visitor,False,False
110841,0,0.0,0,0.0,3,119.0,0.0,0.066666667,0.0,0.0,Nov,1,1,2.0,10.0,Returning_Visitor,False,False
100066,3,87.83333333,0,0.0,27,798.3333333,0.0,0.012643678,22.9160357,0.8,Feb,2,2,3.0,1.0,Returning_Visitor,False,True
108591,1,0.0,0,0.0,20,809.0,0.00952381,0.028571429,25.75735474,0.0,Dec,2,5,,1.0,Returning_Visitor,False,False
109625,0,0.0,0,0.0,51,742.9603175,0.003921569,,0.0,0.0,Nov,1,1,3.0,2.0,Returning_Visitor,True,False
106540,1,23.2,0,0.0,0,0.0,0.0,0.033333333,0.0,0.0,Oct,2,2,6.0,3.0,Returning_Visitor,False,True
102982,0,0.0,0,0.0,6,191.0,0.066666667,0.133333333,0.0,0.8,May,2,2,2.0,13.0,Returning_Visitor,False,False
105441,3,453.0,3,493.5,36,1199.522619,0.004761905,0.011534392,9.323531746,0.0,May,6,2,,4.0,Returning_Visitor,False,False
106407,2,49.4,0,0.0,45,1526.14119,0.0,0.004444444,117.6165932,0.0,Sep,2,2,3.0,2.0,Returning_Visitor,True,True
103066,0,0.0,0,0.0,22,402.5,0.047619048,0.059047619,0.0,0.8,May,3,2,1.0,13.0,Returning_Visitor,False,False
100932,4,1521.0,2,64.0,30,2284.687302,0.019354839,0.042741935,2.304322581,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
108484,0,0.0,0,0.0,1,11.0,0.0,0.1,0.0,0.0,Dec,2,2,1.0,10.0,Other,False,False
109139,0,0.0,0,0.0,10,273.75,0.02,0.053333333,0.0,0.0,Nov,1,1,2.0,8.0,Returning_Visitor,False,True
108290,0,0.0,0,0.0,20,968.75,0.015789474,,73.98253901,0.0,Dec,1,2,1.0,1.0,Returning_Visitor,False,True
101817,3,160.5,0,0.0,10,370.5,0.0,0.016666667,0.0,0.0,Mar,1,1,7.0,10.0,Returning_Visitor,False,False
100298,4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907308,0.0,0.0,Mar,3,2,1.0,,Returning_Visitor,False,False
102999,1,5.0,0,0.0,17,389.0,0.0,0.041666667,9.297,0.0,May,2,4,3.0,2.0,Returning_Visitor,False,False
108435,1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1.0,3.0,Returning_Visitor,True,False
108874,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,3.0,3.0,Returning_Visitor,False,False
112318,3,100.5,0,0.0,95,1453.640882,0.002105263,,0.0,0.0,Dec,2,2,3.0,,New_Visitor,False,False
106601,0,0.0,0,0.0,4,44.4,0.0,0.05,0.0,0.0,June,2,10,1.0,3.0,Returning_Visitor,False,False
107695,0,0.0,0,0.0,35,536.7333333,0.0,0.012222222,3.70979448,0.0,Jul,2,2,3.0,4.0,Returning_Visitor,False,True
111725,0,0.0,0,0.0,17,701.8032468,0.0,0.011111111,61.07207396,0.0,Nov,2,2,5.0,6.0,New_Visitor,False,True
111198,0,0.0,0,0.0,7,357.75,0.014285714,0.077142857,0.0,0.0,Nov,4,1,4.0,,Returning_Visitor,True,False
104623,5,78.4,0,0.0,35,706.4,0.024561404,0.039824561,26.5455,0.0,May,3,2,1.0,2.0,Returning_Visitor,True,False
100573,0,0.0,0,0.0,7,125.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
103267,4,61.0,0,0.0,117,1569.866667,0.003418803,0.011870845,49.95438177,0.0,May,2,2,1.0,3.0,Returning_Visitor,False,False
103454,4,32.1,1,75.0,88,3827.753571,0.0,0.007269504,0.255191489,0.0,May,2,2,7.0,6.0,Returning_Visitor,False,False
111334,2,,3,49.5,62,2964.650595,0.010769231,0.026444444,0.0,0.0,Dec,3,2,1.0,2.0,Returning_Visitor,False,False
105437,0,0.0,0,0.0,36,631.3068627,0.021142857,0.047901224,0.0,0.8,May,2,2,3.0,6.0,Returning_Visitor,False,False
111443,4,190.5,3,575.0,30,2375.083333,0.0,0.011111111,34.79013586,0.0,Dec,2,2,3.0,2.0,New_Visitor,False,True
100994,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,4.0,9.0,Returning_Visitor,True,False
100607,3,68.5,0,0.0,37,1121.205556,0.005405405,0.00113798,0.0,0.0,Mar,1,1,,2.0,Returning_Visitor,True,False
107522,0,0.0,0,0.0,56,1294.637143,0.007407407,,0.0,0.0,Aug,1,1,3.0,3.0,Returning_Visitor,False,False
106008,5,401.15,0,0.0,38,1570.681813,0.005980066,0.015724311,24.51269374,0.0,Sep,2,4,7.0,4.0,Returning_Visitor,False,False
101025,0,0.0,0,0.0,5,672.5,0.0,0.04,0.0,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
111114,3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0.0,Nov,2,1,1.0,2.0,Returning_Visitor,False,True
110824,1,5.0,0,0.0,108,2367.4,0.0,0.003773585,0.0,0.0,Dec,2,2,1.0,2.0,New_Visitor,True,False
107058,3,346.0,1,15.2,29,1107.216667,0.006060606,0.006700972,69.91439226,0.0,Nov,2,2,5.0,2.0,Returning_Visitor,False,False
105703,2,53.4,0,0.0,2,0.0,0.05,0.1,0.0,0.0,Sep,1,1,6.0,3.0,Returning_Visitor,False,False
102925,0,0.0,0,0.0,24,325.8333333,0.0,0.020833333,0.0,0.0,May,2,2,1.0,4.0,Returning_Visitor,True,False
112040,0,0.0,0,0.0,13,1461.416667,0.021978022,0.047163947,0.0,0.0,Nov,3,2,3.0,11.0,Returning_Visitor,True,False
103761,0,0.0,1,0.0,23,456.3333333,0.043478261,0.068115942,0.0,0.0,May,2,4,3.0,6.0,Returning_Visitor,False,False
109453,3,86.0,0,0.0,27,3188.483333,0.017241379,,0.0,0.0,Dec,2,5,4.0,2.0,Returning_Visitor,False,False
111818,1,29.25,1,0.0,3,67.66666667,0.0,0.04,0.0,0.0,Dec,8,13,9.0,20.0,Other,False,False
105243,2,30.5,2,18.0,15,1518.097619,0.0,0.031764706,31.75764706,0.0,May,2,2,8.0,2.0,Returning_Visitor,False,True
105451,2,42.0,0,0.0,17,275.702381,0.04,0.06,0.0,0.6,May,3,2,8.0,2.0,Returning_Visitor,False,False
108468,3,61.0,4,31.0,1,43.0,0.0,0.025,0.0,0.0,Dec,8,13,9.0,20.0,Other,False,False
100294,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1.0,1.0,Returning_Visitor,True,False
106036,4,57.3,0,0.0,25,488.7166667,0.021428571,0.067517007,0.0,0.0,June,2,5,1.0,1.0,Returning_Visitor,False,False
102335,0,0.0,0,0.0,2,59.0,0.0,0.1,0.0,0.0,May,1,2,1.0,6.0,Returning_Visitor,False,False
102882,5,188.0,0,0.0,22,352.8,0.0,0.008,0.0,0.2,May,2,2,3.0,2.0,New_Visitor,False,False
101117,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,1,1,1.0,1.0,Returning_Visitor,False,False
105852,0,0.0,0,0.0,20,1002.366667,0.0,0.007894737,47.57898514,0.0,Oct,2,2,4.0,2.0,Returning_Visitor,True,True
100096,0,0.0,0,0.0,2,33.0,0.0,0.1,0.0,0.2,Feb,1,1,1.0,3.0,Returning_Visitor,False,False
110427,0,0.0,0,0.0,2,39.33333333,0.0,0.025,0.0,0.0,Dec,3,2,1.0,3.0,Returning_Visitor,False,False
109963,4,184.4583333,1,8.166666667,44,1398.390775,0.017391304,0.026402848,10.57361945,0.0,Nov,1,2,,1.0,,True,False
102380,4,149.5,3,56.5,10,368.0,0.0,0.013333333,0.0,0.0,May,3,2,8.0,2.0,Returning_Visitor,False,False
102090,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1.0,3.0,Returning_Visitor,True,False
106772,9,449.8166667,0,0.0,17,200.95,0.0,0.024603175,0.0,0.0,Sep,2,2,1.0,2.0,Returning_Visitor,False,False
108817,13,210.427451,9,435.45,154,6515.45431,0.00867052,,2.982410939,0.0,Nov,3,2,1.0,2.0,Returning_Visitor,False,True
109935,1,235.0,0,0.0,3,127.6,0.0,0.025,0.0,0.0,Dec,2,2,1.0,2.0,New_Visitor,False,False
103076,0,0.0,0,0.0,89,1638.888095,0.014367816,0.040659551,0.0,0.8,May,2,2,6.0,11.0,Returning_Visitor,False,False
112311,1,5.0,0,0.0,21,411.0833333,0.015789474,0.016140351,0.0,0.0,Nov,3,2,7.0,3.0,Returning_Visitor,False,False
109499,0,0.0,0,0.0,65,3873.02197,0.014393939,0.01991342,0.0,0.0,Nov,3,2,1.0,2.0,Returning_Visitor,True,True
112305,0,,0,0.0,30,655.5428571,0.006666667,0.019666667,0.0,0.0,Dec,3,2,1.0,2.0,Returning_Visitor,True,False
101243,0,0.0,0,0.0,5,266.3333333,0.04,0.08,0.0,0.0,Mar,3,2,1.0,3.0,Returning_Visitor,False,False
109882,0,0.0,4,84.25,141,2596.204762,0.006103286,0.020121639,0.0,0.0,Nov,2,2,7.0,2.0,Returning_Visitor,False,False
103553,0,0.0,0,0.0,29,809.1666667,0.017857143,0.032142857,0.0,0.0,May,2,6,1.0,,Returning_Visitor,False,False
107045,2,24.0,0,0.0,16,445.3333333,0.004444444,0.022222222,0.0,0.0,Jul,2,2,9.0,2.0,Returning_Visitor,False,False
100574,0,0.0,0,0.0,12,323.0,0.033333333,0.066666667,0.0,0.0,Mar,2,2,1.0,3.0,Returning_Visitor,True,False
105360,0,0.0,1,110.0,20,402.3333333,0.028571429,0.052154195,0.0,0.6,May,2,2,3.0,13.0,Returning_Visitor,False,False
107719,5,110.3,1,21.8,78,3621.606667,0.0,,18.78186098,0.0,Jul,2,4,4.0,1.0,Returning_Visitor,False,False
111449,3,81.33333333,1,32.5,17,733.5,0.0,0.002631579,0.0,0.0,Dec,2,7,9.0,10.0,Returning_Visitor,True,False
105788,3,45.8,0,0.0,63,2435.697531,0.00952381,0.017460317,0.0,0.0,Jul,3,2,,3.0,Returning_Visitor,False,False
103946,0,0.0,0,0.0,7,58.0,0.028571429,0.057142857,0.0,0.0,May,2,2,1.0,4.0,,False,False
107280,0,0.0,0,0.0,5,43.9,0.0,0.02,0.0,0.0,Sep,2,2,1.0,2.0,Returning_Visitor,False,False
108364,0,0.0,0,0.0,90,2636.138889,0.023333333,0.045777778,0.0,0.0,Nov,2,2,,2.0,Returning_Visitor,False,False
101914,6,163.6666667,10,403.0,15,665.5666667,0.007142857,0.004761905,0.0,0.0,Mar,3,2,8.0,8.0,New_Visitor,False,False
105198,2,223.0,0,0.0,8,392.4,0.0,0.04,0.0,0.0,May,1,1,3.0,1.0,Returning_Visitor,False,False
110327,0,0.0,0,0.0,10,357.5555556,0.0,0.022222222,0.0,0.0,Dec,1,8,3.0,11.0,,False,False
109609,4,99.5,0,0.0,3,21.25,0.0,0.05,0.0,0.0,Nov,1,1,,8.0,New_Visitor,True,True
108011,0,0.0,0,0.0,84,2524.194444,0.0,0.013730159,0.0,0.0,Nov,2,2,1.0,3.0,Returning_Visitor,False,True
109812,8,47.0,0,0.0,18,1796.583333,0.0,0.02173913,0.0,0.0,Nov,2,2,2.0,,Returning_Visitor,False,False
100402,0,0.0,0,0.0,10,236.0,0.0,0.026666667,0.0,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
109196,11,298.0820225,4,138.5,397,11940.0165,0.006959671,,9.221243019,0.0,Nov,1,1,3.0,3.0,Returning_Visitor,True,True
108978,4,62.66666667,0,0.0,82,1805.277375,0.0,,0.0,0.0,Dec,1,1,2.0,2.0,Returning_Visitor,False,False
100813,0,0.0,0,0.0,6,119.0,0.0,0.033333333,0.0,0.0,Mar,3,2,7.0,1.0,Returning_Visitor,True,False
102510,0,0.0,0,0.0,16,534.9166667,0.0,0.02125,0.0,0.0,May,2,2,7.0,3.0,Returning_Visitor,False,False
106132,0,0.0,0,0.0,49,1023.96,0.034693878,0.057823129,0.0,0.0,Aug,2,2,3.0,3.0,Returning_Visitor,False,False
105407,0,0.0,0,0.0,4,48.0,0.05,0.075,0.0,0.0,May,2,4,1.0,1.0,,True,False
103120,3,148.6666667,0,0.0,23,908.4666667,0.033333333,0.052840909,25.61645833,0.8,May,3,2,1.0,13.0,Returning_Visitor,False,False
103230,2,55.0,0,0.0,16,1851.5,0.023529412,0.041176471,0.0,0.0,May,2,5,,1.0,Returning_Visitor,False,False
102087,1,78.0,0,0.0,21,555.8944444,0.0,0.002380952,24.75047619,0.0,Mar,1,1,,2.0,New_Visitor,False,True
108421,0,0.0,0,0.0,19,1440.166667,0.026315789,0.040350877,0.0,0.0,Nov,1,1,1.0,1.0,Returning_Visitor,False,False
111835,6,144.6666667,0,0.0,5,123.6666667,0.033333333,0.013333333,0.0,0.0,Nov,1,1,1.0,8.0,New_Visitor,True,False
105603,1,80.6,0,0.0,21,479.5857143,0.005,0.010555556,10.89761784,0.0,Oct,1,1,3.0,2.0,Returning_Visitor,True,True
111243,6,49.08333333,1,619.5,58,2572.429487,0.00625,0.020729167,0.0,0.0,Nov,1,2,1.0,2.0,Returning_Visitor,False,True
111842,1,4.0,0,0.0,22,2706.375,0.002083333,0.039814815,0.0,0.0,Nov,4,2,1.0,2.0,Returning_Visitor,False,False
110091,2,104.0,1,136.5,12,977.5333333,0.0,0.015384615,0.0,0.0,Dec,2,2,1.0,2.0,Returning_Visitor,False,False
105719,1,54.4,0,0.0,6,270.9,0.0,0.014285714,0.0,0.0,Oct,1,1,7.0,3.0,New_Visitor,False,False
104130,3,19.0,0,0.0,53,2544.166667,0.00617284,0.016049383,0.0,0.0,May,2,2,3.0,2.0,Returning_Visitor,False,False
105573,1,136.5,0,0.0,25,806.5,0.0,0.009615385,39.96971545,0.0,Aug,1,1,1.0,,Returning_Visitor,True,False
101505,1,5.0,0,0.0,12,306.0,0.0,0.02,0.0,0.0,Mar,2,2,6.0,8.0,Returning_Visitor,False,False
107566,0,0.0,0,0.0,22,848.8407143,0.0,0.00952381,0.0,0.0,June,2,4,3.0,2.0,Returning_Visitor,False,False
101479,0,0.0,0,0.0,9,685.0,0.0,,0.0,0.0,Mar,2,2,7.0,1.0,Returning_Visitor,False,False
106969,1,16.6,0,0.0,39,581.9419883,0.0,0.000732601,68.32050059,0.0,Aug,2,2,5.0,2.0,New_Visitor,False,True
101207,0,0.0,0,0.0,12,468.0,0.016666667,0.033333333,0.0,0.0,Mar,4,1,4.0,3.0,Returning_Visitor,False,False
108827,9,179.275,0,0.0,101,5276.594444,0.0,0.005545073,17.53927855,0.0,Dec,2,2,6.0,2.0,,True,False
111278,6,57.0,0,0.0,80,1982.884524,0.007594937,0.033499444,0.0,0.0,Nov,2,6,,,Returning_Visitor,False,False
107764,15,,0,0.0,172,4098.699853,0.003314917,0.016214742,2.90865324,0.0,Nov,2,2,7.0,,Returning_Visitor,False,True
109170,0,0.0,0,0.0,76,1777.520455,0.008,0.025492063,0.0,0.0,Nov,1,2,1.0,10.0,Returning_Visitor,True,False
102234,0,0.0,0,0.0,6,117.0,0.083333333,0.088888889,0.0,0.0,May,3,2,4.0,3.0,Returning_Visitor,False,False
106745,5,69.8,0,0.0,87,1764.180047,0.007007576,0.032261103,0.0,0.0,June,2,6,1.0,1.0,Returning_Visitor,False,False
111782,0,0.0,0,0.0,12,461.1083333,0.0,0.007692308,45.05554866,0.0,Nov,3,2,1.0,1.0,Returning_Visitor,False,False
100826,0,0.0,0,0.0,51,5818.916667,0.000980392,0.022984749,0.0,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
104666,0,0.0,0,0.0,32,2759.633333,0.027083333,0.038541667,0.0,0.0,May,3,2,3.0,2.0,Returning_Visitor,False,False
101644,5,217.6666667,0,0.0,18,494.6666667,0.0,0.019931973,33.14514286,0.0,Mar,3,2,1.0,2.0,Returning_Visitor,False,True
110993,2,30.0,0,0.0,77,2531.342297,0.003037975,0.015696203,12.99938379,0.0,Nov,1,1,6.0,8.0,Returning_Visitor,False,True
106481,1,4.0,0,0.0,28,877.6666667,0.0,0.003571429,0.0,0.0,Nov,2,2,9.0,,New_Visitor,True,False
111143,0,0.0,0,0.0,2,41.5,0.1,0.1,0.0,0.0,Dec,1,1,3.0,1.0,Returning_Visitor,True,False
109470,0,0.0,0,0.0,12,348.75,0.0,0.027777778,0.0,0.0,Nov,3,2,4.0,3.0,Returning_Visitor,False,False
109307,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,3.0,1.0,Returning_Visitor,True,False
109561,0,0.0,0,0.0,39,4022.0,0.0,0.034188034,0.0,0.0,Nov,2,2,6.0,1.0,Returning_Visitor,False,False
107582,5,247.1,0,0.0,8,1188.2,0.0,0.030769231,0.0,0.0,Oct,1,8,8.0,1.0,Returning_Visitor,True,False
110179,0,0.0,0,0.0,24,1242.0,0.02173913,0.062318841,0.0,0.0,Nov,2,2,7.0,1.0,Returning_Visitor,False,False
109454,0,0.0,0,0.0,19,1056.658333,0.005882353,0.041176471,0.0,0.0,Dec,1,1,1.0,8.0,,False,False
104885,5,2156.166667,2,92.0,15,463.0,0.036363636,0.042207792,0.0,0.0,May,1,2,4.0,4.0,Returning_Visitor,True,False
110456,6,122.25,1,33.5,60,2719.654762,0.006557377,0.012080406,0.0,0.0,Dec,1,2,1.0,2.0,Returning_Visitor,False,False
100673,3,11.33333333,0,0.0,20,302.3888889,0.0,0.002380952,0.0,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
105658,0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,Jul,3,2,2.0,13.0,Returning_Visitor,True,False
105120,0,0.0,0,0.0,4,99.0,0.0,0.05,0.0,0.4,May,1,1,7.0,2.0,Returning_Visitor,False,False
103537,1,64.0,0,0.0,33,1564.17381,0.00625,0.003506944,10.12275,0.0,May,1,1,2.0,5.0,Returning_Visitor,True,False
108540,1,15.0,0,0.0,19,817.5,0.011111111,0.022222222,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,False
100443,0,0.0,0,0.0,13,265.1666667,0.0,0.046153846,0.0,0.0,Mar,2,2,4.0,2.0,Returning_Visitor,False,False
100750,0,0.0,0,0.0,13,635.3333333,0.0,0.009090909,0.0,0.0,Mar,2,2,4.0,1.0,Returning_Visitor,False,False
110246,12,209.375,0,0.0,43,2754.117424,0.0046875,0.033875153,13.68108942,0.0,Dec,3,2,3.0,2.0,Returning_Visitor,False,False
103551,0,0.0,0,0.0,29,1721.125,0.042528736,0.071264368,0.0,0.6,May,3,2,2.0,13.0,Returning_Visitor,False,False
102414,0,0.0,0,0.0,9,120.0,0.0,0.044444444,0.0,0.8,May,2,4,9.0,2.0,Returning_Visitor,False,False
107244,2,44.4,0,0.0,109,1926.701905,0.0,0.000262123,0.0,0.0,Aug,2,2,1.0,2.0,New_Visitor,True,False
110238,0,0.0,0,0.0,17,559.75,0.011764706,0.019607843,0.0,0.0,Nov,1,1,3.0,3.0,Returning_Visitor,False,False
106405,0,0.0,0,0.0,3,60.4,0.0,0.066666667,0.0,0.0,Sep,1,1,1.0,5.0,Returning_Visitor,False,False
105742,0,0.0,0,0.0,27,4622.0,0.027160494,0.090123457,0.0,0.0,Oct,2,5,6.0,1.0,Returning_Visitor,False,False
106504,0,0.0,0,0.0,83,1543.423333,0.02804878,0.057723577,10.15253138,0.0,Sep,2,6,4.0,1.0,Returning_Visitor,False,False
104974,0,,0,0.0,5,109.5,0.08,0.093333333,0.0,0.4,May,3,2,1.0,13.0,Returning_Visitor,False,False
107027,2,70.6,0,0.0,27,213.0157143,0.0,0.007407407,79.51302667,0.0,Oct,2,2,1.0,3.0,New_Visitor,True,True
102755,0,0.0,0,0.0,7,82.0,0.0,0.057142857,0.0,0.0,May,4,1,1.0,3.0,Returning_Visitor,False,False
105981,2,41.2,0,0.0,36,595.8,0.0,0.005405405,0.0,0.0,Nov,4,2,2.0,4.0,Returning_Visitor,False,False
100090,0,0.0,0,0.0,19,620.0333333,0.0,0.007894737,0.0,0.0,Feb,1,1,4.0,2.0,Returning_Visitor,False,False
103950,0,0.0,0,0.0,25,1838.5,0.004,0.052,0.0,0.0,May,2,2,1.0,19.0,,False,False
104578,0,0.0,0,0.0,19,220.3848485,0.010526316,0.024642375,0.0,0.0,May,2,4,1.0,4.0,Returning_Visitor,False,False
102249,2,14.5,0,0.0,23,316.3333333,0.008333333,0.030833333,0.0,1.0,May,2,2,2.0,4.0,Returning_Visitor,True,False
112329,4,75.0,0,0.0,15,346.0,0.0,0.021052632,0.0,0.0,Nov,2,2,3.0,11.0,Returning_Visitor,False,False
105312,0,0.0,0,0.0,12,417.0,0.1,0.125,0.0,0.6,May,2,5,1.0,3.0,Returning_Visitor,False,False
100600,1,18.5,0,0.0,12,208.0,0.045454545,0.081818182,0.0,0.0,Mar,2,2,4.0,1.0,Returning_Visitor,False,False
103966,0,0.0,0,0.0,7,380.0,0.014285714,0.074285714,0.0,0.0,May,2,4,7.0,1.0,Returning_Visitor,True,False
109146,0,,0,0.0,11,332.2916667,0.0,0.009090909,0.0,0.0,Dec,2,2,2.0,2.0,Returning_Visitor,False,False
100093,0,0.0,0,0.0,2,52.0,0.0,0.1,0.0,0.0,Feb,1,1,1.0,3.0,Returning_Visitor,False,False
102022,0,0.0,1,0.0,16,222.0,0.025,0.03125,0.0,0.0,Mar,1,2,1.0,2.0,Returning_Visitor,False,False
100448,3,55.0,2,4.0,2,19.0,0.0,0.033333333,0.0,0.0,Mar,1,1,8.0,2.0,New_Visitor,False,False
102692,0,0.0,0,0.0,9,228.5,0.022222222,0.044444444,0.0,0.2,May,3,2,3.0,3.0,Returning_Visitor,False,False
103016,3,111.0,0,0.0,25,461.2222222,0.0,0.007142857,0.0,0.0,May,2,2,4.0,4.0,Returning_Visitor,False,False
102357,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,4,1,1.0,5.0,Returning_Visitor,False,False
111245,1,53.5,0,0.0,53,2019.828571,0.007692308,0.015734266,0.0,0.0,Nov,2,2,3.0,2.0,Returning_Visitor,False,False
106385,7,140.9,1,18.2,20,318.7666667,0.0,0.009876543,0.0,0.0,Oct,2,2,3.0,2.0,New_Visitor,False,False
111494,0,0.0,0,0.0,10,422.5,0.0,0.02,0.0,0.0,Nov,3,2,5.0,10.0,Returning_Visitor,False,False
105756,5,187.1,0,0.0,101,7220.776667,0.001960784,0.013366013,3.998184141,0.0,Nov,2,2,7.0,3.0,Returning_Visitor,False,True
101276,0,0.0,0,0.0,20,518.6666667,0.0,0.011111111,0.0,0.0,Mar,2,2,2.0,1.0,Returning_Visitor,False,False
100407,4,724.0,0,0.0,2,159.0,0.0,0.008,0.0,0.0,Mar,4,2,1.0,7.0,New_Visitor,False,False
104399,16,770.6,0,0.0,52,3593.12932,0.007795699,0.018264209,0.0,0.0,May,1,2,1.0,2.0,Returning_Visitor,False,False
108490,0,0.0,0,0.0,7,267.5,0.028571429,0.064285714,0.0,0.0,Dec,2,2,6.0,3.0,Returning_Visitor,False,False
106073,8,1013.171429,4,353.9666667,90,4984.371429,0.042666667,0.066033333,1.464010432,0.0,Aug,2,2,3.0,13.0,Returning_Visitor,True,False
105511,3,94.6,0,0.0,16,1254.0,0.0,0.019327731,0.0,0.0,Nov,3,2,7.0,2.0,New_Visitor,True,False
100508,0,0.0,0,0.0,29,1089.0,0.006896552,0.013793103,0.0,0.0,Mar,1,6,1.0,1.0,Returning_Visitor,False,False
104244,0,0.0,0,0.0,4,85.0,0.0,0.075,0.0,0.6,May,2,2,3.0,4.0,Returning_Visitor,False,False
107694,1,4.0,0,0.0,7,417.5333333,0.0,0.027777778,0.0,0.0,Aug,3,2,6.0,2.0,Returning_Visitor,False,False
110531,8,194.2916667,5,759.5,23,1291.35119,0.013131313,0.020454545,41.67776195,0.0,Dec,3,3,1.0,2.0,Returning_Visitor,True,False
102863,4,82.0,0,0.0,32,1040.166667,0.011764706,0.041176471,0.0,0.0,May,2,2,2.0,3.0,,True,False
